customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Value
1814,52,6,4848.03,3,3,2,8,Medium
1815,12,5,4235.58,5,3,2,10,Medium
1816,81,4,3471.65,2,2,1,5,Low
1817,32,11,10054.07,4,5,5,14,High
1818,25,7,8942.78,4,4,5,13,High
1819,253,2,2884.59,1,1,1,3,Low
1820,36,9,8429.29,3,5,4,12,High
1821,25,12,14387.59,4,5,5,14,High
1822,3,5,3009.41,5,3,1,9,Medium
1823,162,6,6635.66,1,3,3,7,Low
1824,13,7,7059.410000000001,5,4,4,13,High
1825,41,6,6976.92,3,3,4,10,Medium
1826,41,7,6983.06,3,4,4,11,Medium
1827,39,5,6400.31,3,3,3,9,Medium
1828,151,3,2146.84,1,1,1,3,Low
1829,4,3,2868.37,5,1,1,7,Low
1830,14,8,8772.89,5,5,5,15,High
1831,166,8,6774.88,1,5,4,10,Medium
1832,85,8,9260.84,2,5,5,12,High
1833,11,5,4197.33,5,3,2,10,Medium
1834,127,4,6290.79,1,2,3,6,Low
1835,26,6,5273.87,4,3,3,10,Medium
1836,167,2,2832.71,1,1,1,3,Low
1837,36,7,9763.42,3,4,5,12,High
1838,50,5,7121.110000000001,3,3,4,10,Medium
1839,50,7,5930.82,3,4,3,10,Medium
1840,99,7,6929.780000000001,2,4,4,10,Medium
1841,37,4,5805.54,3,2,3,8,Medium
1842,212,5,6542.54,1,3,3,7,Low
1843,113,4,5065.64,1,2,2,5,Low
1844,42,6,7356.040000000001,3,3,4,10,Medium
1845,22,7,9342.199999999999,4,4,5,13,High
1846,334,1,441.49,1,1,1,3,Low
1847,33,3,3921.92,4,1,2,7,Low
1848,43,6,8432.48,3,3,4,10,Medium
1849,137,6,7069.03,1,3,4,8,Medium
1850,45,7,7706.74,3,4,4,11,Medium
1851,286,2,2498.86,1,1,1,3,Low
1852,98,4,5547.41,2,2,3,7,Low
1853,27,9,8957.8,4,5,5,14,High
1854,1,3,3384.5600000000004,5,1,1,7,Low
1855,23,4,3648.1,4,2,1,7,Low
1856,128,2,1134.63,1,1,1,3,Low
1857,88,5,7891.88,2,3,4,9,Medium
1858,22,8,12412.28,4,5,5,14,High
1859,77,5,6599.450000000001,2,3,3,8,Medium
1860,12,5,5869.2,5,3,3,11,Medium
1861,30,5,6015.5599999999995,4,3,3,10,Medium
1862,75,7,6966.85,2,4,4,10,Medium
1863,25,6,8915.48,4,3,5,12,High
1864,25,11,8863.49,4,5,5,14,High
1865,100,1,1071.23,2,1,1,4,Low
1866,39,9,12450.76,3,5,5,13,High
1867,3,8,11055.86,5,5,5,15,High
1868,27,6,10105.23,4,3,5,12,High
1869,42,4,3260.59,3,2,1,6,Low
1870,39,7,7755.76,3,4,4,11,Medium
1871,95,4,3787.27,2,2,2,6,Low
1872,4,6,6136.51,5,3,3,11,Medium
1873,9,4,5930.68,5,2,3,10,Medium
1874,100,5,3958.4700000000003,2,3,2,7,Low
1875,99,6,6549.05,2,3,3,8,Medium
1876,139,5,10115.019999999999,1,3,5,9,Medium
1877,81,6,4192.3099999999995,2,3,2,7,Low
1878,33,6,6231.59,4,3,3,10,Medium
1879,48,7,5332.889999999999,3,4,3,10,Medium
1880,68,5,6619.75,2,3,3,8,Medium
1881,36,7,8559.33,3,4,4,11,Medium
1882,129,6,5862.02,1,3,3,7,Low
1883,43,3,4596.28,3,1,2,6,Low
1884,25,7,6672.0,4,4,3,11,Medium
1885,5,9,10587.23,5,5,5,15,High
1886,7,4,4591.32,5,2,2,9,Medium
1887,44,10,15321.18,3,5,5,13,High
1888,88,4,5775.32,2,2,3,7,Low
1889,136,5,6210.6900000000005,1,3,3,7,Low
1890,45,9,10862.91,3,5,5,13,High
1891,82,7,9203.4,2,4,5,11,Medium
1892,108,6,4803.15,1,3,2,6,Low
1893,3,7,7903.94,5,4,4,13,High
1894,37,4,3591.0299999999997,3,2,1,6,Low
1895,8,6,2994.17,5,3,1,9,Medium
1896,160,3,3843.92,1,1,2,4,Low
1897,63,7,5120.75,2,4,2,8,Medium
1898,56,7,9179.48,3,4,5,12,High
1899,77,5,3807.34,2,3,2,7,Low
1900,68,4,3327.94,2,2,1,5,Low
1901,128,7,10098.550000000001,1,4,5,10,Medium
1902,22,6,5864.75,4,3,3,10,Medium
1903,17,4,6548.94,4,2,3,9,Medium
1904,68,3,1954.46,2,1,1,4,Low
1905,11,9,9595.46,5,5,5,15,High
1906,2,6,5992.34,5,3,3,11,Medium
1907,111,4,3740.6,1,2,1,4,Low
1908,108,6,7578.92,1,3,4,8,Medium
1909,60,6,5543.2,2,3,3,8,Medium
1910,18,3,3041.75,4,1,1,6,Low
1911,62,2,3156.3599999999997,2,1,1,4,Low
1912,39,9,7048.1900000000005,3,5,4,12,High
1913,43,13,8621.87,3,5,4,12,High
1914,13,8,7833.69,5,5,4,14,High
1915,62,5,4749.41,2,3,2,7,Low
1916,54,7,7436.05,3,4,4,11,Medium
1917,29,7,9783.66,4,4,5,13,High
1918,2,5,6735.74,5,3,4,12,High
1919,45,4,3935.23,3,2,2,7,Low
1920,67,2,1038.65,2,1,1,4,Low
1921,41,1,586.45,3,1,1,5,Low
1922,94,3,3352.52,2,1,1,4,Low
1923,16,4,3704.94,4,2,1,7,Low
1924,26,3,4133.39,4,1,2,7,Low
1925,6,7,6617.74,5,4,3,12,High
1926,6,5,7762.71,5,3,4,12,High
1927,91,5,6439.16,2,3,3,8,Medium
1928,35,2,2219.84,3,1,1,5,Low
1929,46,6,3442.2,3,3,1,7,Low
1930,22,5,6575.57,4,3,3,10,Medium
1931,24,3,2218.5,4,1,1,6,Low
1932,90,8,12027.439999999999,2,5,5,12,High
1933,42,9,11181.04,3,5,5,13,High
1934,4,6,6431.09,5,3,3,11,Medium
1935,58,6,6514.44,3,3,3,9,Medium
1936,78,8,9673.2,2,5,5,12,High
1937,35,7,9338.9,3,4,5,12,High
1938,230,4,5966.86,1,2,3,6,Low
1939,77,2,806.18,2,1,1,4,Low
1940,77,4,6093.610000000001,2,2,3,7,Low
1941,6,4,4645.6900000000005,5,2,2,9,Medium
1942,17,8,6241.37,4,5,3,12,High
1943,300,3,2075.7799999999997,1,1,1,3,Low
1944,6,6,6035.27,5,3,3,11,Medium
1945,116,3,2551.62,1,1,1,3,Low
1946,89,13,11237.380000000001,2,5,5,12,High
1947,36,9,8225.63,3,5,4,12,High
1948,169,5,4266.28,1,3,2,6,Low
1949,30,7,8547.61,4,4,4,12,High
1950,7,9,12108.45,5,5,5,15,High
1951,119,8,6977.969999999999,1,5,4,10,Medium
1952,77,10,7870.0,2,5,4,11,Medium
1953,11,7,6386.97,5,4,3,12,High
1954,101,9,10028.09,1,5,5,11,Medium
1955,79,3,3235.83,2,1,1,4,Low
1956,34,4,3039.79,3,2,1,6,Low
1957,20,11,12822.04,4,5,5,14,High
1958,70,4,2389.99,2,2,1,5,Low
1959,142,8,7593.280000000001,1,5,4,10,Medium
1960,70,4,5914.98,2,2,3,7,Low
1961,26,3,4600.360000000001,4,1,2,7,Low
1962,94,2,1385.6,2,1,1,4,Low
1963,10,2,2683.29,5,1,1,7,Low
1964,103,6,8039.19,1,3,4,8,Medium
1965,7,5,4201.57,5,3,2,10,Medium
1966,162,6,3660.46,1,3,1,5,Low
1967,23,6,7697.1900000000005,4,3,4,11,Medium
1968,160,5,4664.66,1,3,2,6,Low
1969,18,6,6142.67,4,3,3,10,Medium
1970,1,8,8590.23,5,5,4,14,High
1971,63,7,8998.88,2,4,5,11,Medium
1972,1,5,5366.41,5,3,3,11,Medium
1973,48,4,4932.1,3,2,2,7,Low
1974,33,5,3780.45,4,3,2,9,Medium
1975,109,2,661.42,1,1,1,3,Low
1976,136,6,6246.07,1,3,3,7,Low
1977,61,4,3681.98,2,2,1,5,Low
1978,153,2,1458.0,1,1,1,3,Low
1979,34,5,8062.73,3,3,4,10,Medium
1980,74,8,9465.380000000001,2,5,5,12,High
1981,90,3,4850.6900000000005,2,1,2,5,Low
1982,51,8,10897.34,3,5,5,13,High
1983,3,4,5795.41,5,2,3,10,Medium
1984,49,7,10526.43,3,4,5,12,High
1985,1,7,7022.76,5,4,4,13,High
1986,45,6,4472.25,3,3,2,8,Medium
1987,43,3,2490.23,3,1,1,5,Low
1988,135,8,10687.63,1,5,5,11,Medium
1989,23,4,5139.46,4,2,2,8,Medium
1990,11,8,7674.47,5,5,4,14,High
1991,2,10,12813.27,5,5,5,15,High
1992,141,10,14165.05,1,5,5,11,Medium
1993,7,9,9008.4,5,5,5,15,High
1994,3,6,7273.34,5,3,4,12,High
1995,126,6,5245.66,1,3,2,6,Low
1996,14,7,6300.450000000001,5,4,3,12,High
1997,55,5,4713.72,3,3,2,8,Medium
1998,157,4,5359.34,1,2,3,6,Low
1999,4,7,8432.98,5,4,4,13,High
2000,45,3,2951.12,3,1,1,5,Low
2001,87,8,10016.79,2,5,5,12,High
2002,98,3,2637.04,2,1,1,4,Low
2003,220,2,1821.05,1,1,1,3,Low
2004,47,5,6042.51,3,3,3,9,Medium
2005,6,6,7337.82,5,3,4,12,High
2006,148,5,6192.77,1,3,3,7,Low
2007,24,4,6309.450000000001,4,2,3,9,Medium
2008,30,6,6546.94,4,3,3,10,Medium
2009,6,7,7073.18,5,4,4,13,High
2010,35,5,5466.66,3,3,3,9,Medium
2011,316,3,2057.82,1,1,1,3,Low
2012,14,5,5492.34,5,3,3,11,Medium
2013,16,9,9760.9,4,5,5,14,High
2014,55,7,7628.8099999999995,3,4,4,11,Medium
2015,51,7,8012.0,3,4,4,11,Medium
2016,69,6,5897.56,2,3,3,8,Medium
2017,13,6,7420.3099999999995,5,3,4,12,High
2018,36,7,7597.12,3,4,4,11,Medium
2019,53,9,10876.279999999999,3,5,5,13,High
2020,44,7,8810.74,3,4,5,12,High
2021,126,2,802.88,1,1,1,3,Low
2022,14,5,5843.24,5,3,3,11,Medium
2023,14,10,10149.33,5,5,5,15,High
2024,30,6,5998.77,4,3,3,10,Medium
2025,139,4,4120.88,1,2,2,5,Low
2026,147,4,6109.3,1,2,3,6,Low
2027,15,7,6353.8099999999995,5,4,3,12,High
2028,41,7,7274.75,3,4,4,11,Medium
2029,2,9,6555.91,5,5,3,13,High
2030,240,4,6169.62,1,2,3,6,Low
2031,20,4,4477.1900000000005,4,2,2,8,Medium
2032,6,2,1640.3,5,1,1,7,Low
2033,12,7,10152.52,5,4,5,14,High
2034,53,8,9042.36,3,5,5,13,High
2035,128,3,2797.16,1,1,1,3,Low
2036,26,12,10761.29,4,5,5,14,High
2037,99,4,4403.780000000001,2,2,2,6,Low
2038,14,4,4230.27,5,2,2,9,Medium
2039,200,4,4532.55,1,2,2,5,Low
2040,97,2,3028.8900000000003,2,1,1,4,Low
2041,81,6,7729.64,2,3,4,9,Medium
2042,12,3,4170.51,5,1,2,8,Medium
2043,140,5,6704.41,1,3,3,7,Low
2044,6,5,7468.57,5,3,4,12,High
2045,56,8,7477.2300000000005,3,5,4,12,High
2046,34,9,13347.529999999999,3,5,5,13,High
2047,68,2,3132.77,2,1,1,4,Low
2048,58,6,8276.52,3,3,4,10,Medium
2049,77,5,5513.37,2,3,3,8,Medium
2050,7,4,4483.5,5,2,2,9,Medium
2051,52,6,7376.93,3,3,4,10,Medium
2052,59,9,7052.08,3,5,4,12,High
2053,6,6,7727.0,5,3,4,12,High
2054,2,4,5248.59,5,2,2,9,Medium
2055,1,9,12172.04,5,5,5,15,High
2056,55,2,1829.4899999999998,3,1,1,5,Low
2057,17,6,6889.26,4,3,4,11,Medium
2058,121,7,7546.98,1,4,4,9,Medium
2059,171,4,2702.14,1,2,1,4,Low
2060,6,11,11179.22,5,5,5,15,High
2061,133,6,8403.650000000001,1,3,4,8,Medium
2062,43,5,6976.84,3,3,4,10,Medium
2063,10,5,4125.82,5,3,2,10,Medium
2064,107,5,5871.14,1,3,3,7,Low
2065,216,4,4870.0599999999995,1,2,2,5,Low
2066,91,5,6115.09,2,3,3,8,Medium
2067,31,8,9622.05,4,5,5,14,High
2068,160,5,5158.92,1,3,2,6,Low
2069,52,6,10361.07,3,3,5,11,Medium
2070,5,9,12319.539999999999,5,5,5,15,High
2071,21,7,5340.02,4,4,3,11,Medium
2072,9,13,11845.439999999999,5,5,5,15,High
2073,57,6,6343.110000000001,3,3,3,9,Medium
2075,5,4,5575.41,5,2,3,10,Medium
2076,20,8,12082.72,4,5,5,14,High
2077,228,3,4642.2,1,1,2,4,Low
2078,66,5,5509.86,2,3,3,8,Medium
2079,4,3,4631.31,5,1,2,8,Medium
2080,163,6,6668.6,1,3,3,7,Low
2081,12,5,5586.19,5,3,3,11,Medium
2082,2,7,6778.84,5,4,4,13,High
2083,16,9,10347.279999999999,4,5,5,14,High
2084,50,3,1985.07,3,1,1,5,Low
2085,28,3,4294.14,4,1,2,7,Low
2086,99,3,3812.2200000000003,2,1,2,5,Low
2087,56,5,6577.63,3,3,3,9,Medium
2088,10,6,8158.3,5,3,4,12,High
2089,148,2,477.32000000000005,1,1,1,3,Low
2090,164,2,1020.78,1,1,1,3,Low
2091,212,3,5499.04,1,1,3,5,Low
2092,17,5,6764.39,4,3,4,11,Medium
2093,61,6,7654.84,2,3,4,9,Medium
2094,35,5,4214.53,3,3,2,8,Medium
2095,21,10,9988.76,4,5,5,14,High
2096,133,5,8229.84,1,3,4,8,Medium
2097,39,6,7726.09,3,3,4,10,Medium
2098,9,6,5472.62,5,3,3,11,Medium
2099,64,7,8967.04,2,4,5,11,Medium
2100,19,5,4288.18,4,3,2,9,Medium
2101,21,9,12331.86,4,5,5,14,High
2102,18,7,7317.46,4,4,4,12,High
2103,15,10,11617.25,5,5,5,15,High
2104,81,8,7415.84,2,5,4,11,Medium
2105,24,5,7196.7699999999995,4,3,4,11,Medium
2106,4,4,6782.28,5,2,4,11,Medium
2107,65,2,1941.0,2,1,1,4,Low
2108,13,3,3130.2599999999998,5,1,1,7,Low
2109,3,8,7637.12,5,5,4,14,High
2110,27,6,6518.34,4,3,3,10,Medium
2111,7,9,11111.3,5,5,5,15,High
2112,3,4,5958.110000000001,5,2,3,10,Medium
2113,34,4,4987.47,3,2,2,7,Low
2114,15,6,6706.46,5,4,3,12,High
2115,48,2,2204.45,3,1,1,5,Low
2116,106,4,5827.96,1,2,3,6,Low
2117,25,5,3925.17,4,3,2,9,Medium
2118,136,6,6724.4,1,4,4,9,Medium
2119,68,4,5477.6,2,2,3,7,Low
2120,3,8,11028.33,5,5,5,15,High
2121,90,10,11645.45,2,5,5,12,High
2122,9,3,2891.1499999999996,5,1,1,7,Low
2123,196,6,6196.02,1,4,3,8,Medium
2124,58,6,7618.68,3,4,4,11,Medium
2125,14,6,4206.48,5,4,2,11,Medium
2126,26,4,2963.04,4,2,1,7,Low
2127,33,5,5437.05,4,3,3,10,Medium
2128,14,2,3787.46,5,1,2,8,Medium
2129,150,2,1411.9299999999998,1,1,1,3,Low
2130,2,8,9169.4,5,5,5,15,High
2131,102,6,7199.04,1,4,4,9,Medium
2132,19,8,12668.24,4,5,5,14,High
2133,121,5,6553.44,1,3,3,7,Low
2134,82,5,6556.68,2,3,3,8,Medium
2135,138,2,3174.01,1,1,1,3,Low
2136,11,4,6269.92,5,2,3,10,Medium
2137,21,4,4683.41,4,2,2,8,Medium
2138,30,8,11281.36,4,5,5,14,High
2139,61,5,7480.94,2,3,4,9,Medium
2140,99,8,9047.439999999999,2,5,5,12,High
2141,77,4,4820.85,2,2,2,6,Low
2142,82,7,10200.02,2,4,5,11,Medium
2143,28,5,5872.29,4,3,3,10,Medium
2144,68,8,10452.24,2,5,5,12,High
2145,195,1,748.17,1,1,1,3,Low
2146,51,2,2173.1099999999997,3,1,1,5,Low
2147,126,3,2953.18,1,1,1,3,Low
2148,138,4,4907.04,1,2,2,5,Low
2149,12,8,5293.03,5,5,3,13,High
2150,95,6,6161.6,2,4,3,9,Medium
2151,147,7,9369.73,1,4,5,10,Medium
2152,2,9,9894.84,5,5,5,15,High
2153,77,8,8239.72,2,5,4,11,Medium
2154,39,6,7924.87,3,4,4,11,Medium
2155,20,12,10114.46,4,5,5,14,High
2156,114,6,6988.71,1,4,4,9,Medium
2157,162,2,2131.52,1,1,1,3,Low
2158,51,5,5982.3,3,3,3,9,Medium
2159,19,5,5111.04,4,3,2,9,Medium
2160,48,6,6852.88,3,4,4,11,Medium
2161,53,5,5998.47,3,3,3,9,Medium
2162,54,4,4785.389999999999,3,2,2,7,Low
2163,71,5,3842.24,2,3,2,7,Low
2164,69,7,8585.81,2,4,4,10,Medium
2165,1,10,9072.94,5,5,5,15,High
2166,59,6,6021.83,3,4,3,10,Medium
2167,145,6,4691.02,1,4,2,7,Low
2168,3,3,3828.1,5,1,2,8,Medium
2169,118,6,10330.95,1,4,5,10,Medium
2170,29,6,7695.75,4,4,4,12,High
2171,35,6,4500.04,3,4,2,9,Medium
2172,30,4,6844.5,4,2,4,10,Medium
2173,158,4,5112.15,1,2,2,5,Low
2174,82,6,7133.88,2,4,4,10,Medium
2175,59,4,4158.65,3,2,2,7,Low
2176,29,3,2662.8199999999997,4,1,1,6,Low
2177,99,5,6054.27,2,3,3,8,Medium
2178,78,4,3531.64,2,2,1,5,Low
2179,37,7,6889.21,3,4,4,11,Medium
2180,81,5,6162.33,2,3,3,8,Medium
2181,52,8,6274.12,3,5,3,11,Medium
2182,18,8,10722.16,4,5,5,14,High
2183,9,14,19071.32,5,5,5,15,High
2184,38,11,13468.26,3,5,5,13,High
2185,137,7,9578.97,1,4,5,10,Medium
2186,155,3,4245.21,1,1,2,4,Low
2187,64,7,8284.37,2,4,4,10,Medium
2188,71,6,6671.540000000001,2,4,3,9,Medium
2189,41,10,9861.3,3,5,5,13,High
2190,42,8,11980.720000000001,3,5,5,13,High
2191,13,4,5941.41,5,2,3,10,Medium
2192,43,6,4812.76,3,4,2,9,Medium
2193,55,4,6086.66,3,2,3,8,Medium
2194,43,8,8464.84,3,5,4,12,High
2195,3,6,7278.62,5,4,4,13,High
2196,72,5,4425.25,2,3,2,7,Low
2197,120,3,2284.5600000000004,1,1,1,3,Low
2198,26,4,4003.11,4,2,2,8,Medium
2199,25,4,4628.71,4,2,2,8,Medium
2200,80,2,1040.71,2,1,1,4,Low
2201,31,8,11020.84,4,5,5,14,High
2202,59,9,8331.17,3,5,4,12,High
2203,50,5,6421.1,3,3,3,9,Medium
2204,18,8,7935.08,4,5,4,13,High
2205,101,4,4547.9,1,2,2,5,Low
2206,59,4,4155.32,3,2,2,7,Low
2207,75,6,6263.82,2,4,3,9,Medium
2208,115,6,5236.3099999999995,1,4,2,7,Low
2209,266,1,1240.31,1,1,1,3,Low
2210,28,9,8133.83,4,5,4,13,High
2211,112,3,1649.1599999999999,1,1,1,3,Low
2212,42,6,4951.08,3,4,2,9,Medium
2213,16,5,7240.5,4,3,4,11,Medium
2214,28,5,5053.05,4,3,2,9,Medium
2215,20,2,1965.6799999999998,4,1,1,6,Low
2216,75,3,3352.32,2,1,1,4,Low
2217,23,8,8779.73,4,5,5,14,High
2218,22,3,4304.09,4,1,2,7,Low
2219,62,5,6319.34,2,3,3,8,Medium
2220,86,4,4529.9,2,2,2,6,Low
2221,95,8,9100.52,2,5,5,12,High
2222,60,6,7051.67,2,4,4,10,Medium
2223,55,7,5883.75,3,4,3,10,Medium
2224,288,3,2568.2200000000003,1,1,1,3,Low
2225,209,3,5546.31,1,1,3,5,Low
2226,50,8,8295.55,3,5,4,12,High
2227,41,5,5068.82,3,3,2,8,Medium
2228,169,4,3579.45,1,2,1,4,Low
2229,22,4,3937.92,4,2,2,8,Medium
2230,45,8,9883.84,3,5,5,13,High
2231,65,3,4555.37,2,1,2,5,Low
2232,60,6,5666.030000000001,2,4,3,9,Medium
2233,64,7,6778.26,2,4,4,10,Medium
2234,155,6,3281.3599999999997,1,4,1,6,Low
2235,81,6,7834.27,2,4,4,10,Medium
2236,2,3,4226.47,5,1,2,8,Medium
2237,39,7,7412.94,3,4,4,11,Medium
2238,142,3,4185.99,1,1,2,4,Low
2239,33,2,1693.21,4,1,1,6,Low
2240,32,12,13961.45,4,5,5,14,High
2241,18,4,4335.0,4,2,2,8,Medium
2242,171,3,2540.1099999999997,1,1,1,3,Low
2243,184,3,2141.05,1,1,1,3,Low
2244,64,5,5963.92,2,3,3,8,Medium
2245,75,7,7779.9,2,4,4,10,Medium
2246,100,4,4027.99,2,2,2,6,Low
2247,30,7,8149.4800000000005,4,4,4,12,High
2248,52,8,8369.31,3,5,4,12,High
2249,113,5,5600.46,1,3,3,7,Low
2250,125,3,3011.79,1,1,1,3,Low
2251,16,7,5798.71,4,4,3,11,Medium
2252,131,5,5648.85,1,3,3,7,Low
2253,85,5,6843.67,2,3,4,9,Medium
2254,4,5,5373.7,5,3,3,11,Medium
2255,144,3,3400.21,1,1,1,3,Low
2256,170,3,4499.85,1,1,2,4,Low
2257,65,5,6440.81,2,3,3,8,Medium
2258,53,7,8399.53,3,4,4,11,Medium
2259,162,4,4205.21,1,2,2,5,Low
2260,18,6,8234.9,4,4,4,12,High
2261,36,4,3875.61,3,2,2,7,Low
2262,76,4,3058.55,2,2,1,5,Low
2263,36,5,6359.93,3,3,3,9,Medium
2264,154,6,5198.18,1,4,2,7,Low
2265,96,3,3990.7799999999997,2,1,2,5,Low
2266,30,10,8911.6,4,5,5,14,High
2267,100,5,5466.639999999999,2,3,3,8,Medium
2268,36,8,9258.43,3,5,5,13,High
2269,48,7,9233.33,3,4,5,12,High
2270,130,5,7588.29,1,3,4,8,Medium
2271,178,1,1362.99,1,1,1,3,Low
2272,105,6,8116.8,1,4,4,9,Medium
2273,27,10,9867.35,4,5,5,14,High
2274,56,2,142.98,3,1,1,5,Low
2275,122,6,8289.0,1,4,4,9,Medium
2276,11,4,4714.45,5,2,2,9,Medium
2277,37,4,4721.53,3,2,2,7,Low
2278,35,5,3123.04,3,3,1,7,Low
2279,36,8,7565.7,3,5,4,12,High
2280,25,5,6373.32,4,3,3,10,Medium
2281,39,7,8021.26,3,4,4,11,Medium
2282,15,6,6818.610000000001,5,4,4,13,High
2283,31,7,7052.93,4,4,4,12,High
2284,35,7,7556.9400000000005,3,4,4,11,Medium
2285,40,7,4829.54,3,4,2,9,Medium
2286,50,5,4606.01,3,3,2,8,Medium
2287,160,2,1083.52,1,1,1,3,Low
2288,30,6,6972.7,4,4,4,12,High
2289,60,5,6450.51,2,3,3,8,Medium
2290,73,6,7476.58,2,4,4,10,Medium
2291,108,1,792.9,1,1,1,3,Low
2292,46,7,8732.619999999999,3,4,5,12,High
2293,86,5,5018.52,2,3,2,7,Low
2294,74,7,9680.22,2,4,5,11,Medium
2295,18,4,5830.14,4,2,3,9,Medium
2296,37,4,5259.05,3,2,3,8,Medium
2297,38,5,6232.6900000000005,3,3,3,9,Medium
2298,46,5,4992.1900000000005,3,3,2,8,Medium
2299,60,6,4359.32,2,4,2,8,Medium
2300,18,4,7346.110000000001,4,2,4,10,Medium
2301,6,6,10038.68,5,4,5,14,High
2302,54,3,4412.84,3,1,2,6,Low
2303,145,2,2696.8599999999997,1,1,1,3,Low
2304,4,7,9747.9,5,4,5,14,High
2305,79,4,4233.89,2,2,2,6,Low
2306,7,4,4938.639999999999,5,2,2,9,Medium
2307,82,11,10123.71,2,5,5,12,High
2308,14,9,11438.369999999999,5,5,5,15,High
2309,54,12,16122.34,3,5,5,13,High
2310,16,7,9599.97,4,4,5,13,High
2311,67,5,6375.870000000001,2,3,3,8,Medium
2312,42,4,5159.04,3,2,2,7,Low
2313,45,6,4657.8,3,4,2,9,Medium
2314,49,3,4114.37,3,1,2,6,Low
2315,153,5,2737.7999999999997,1,3,1,5,Low
2316,47,4,2908.85,3,2,1,6,Low
2317,54,5,6735.95,3,3,4,10,Medium
2318,17,7,8129.61,4,4,4,12,High
2319,10,4,7191.200000000001,5,2,4,11,Medium
2320,25,3,2655.46,4,1,1,6,Low
2321,162,3,5473.58,1,1,3,5,Low
2322,68,4,4035.5099999999998,2,2,2,6,Low
2323,213,3,4599.45,1,1,2,4,Low
2324,79,5,5621.34,2,3,3,8,Medium
2325,13,6,7084.51,5,4,4,13,High
2326,113,1,774.53,1,1,1,3,Low
2327,225,3,4153.110000000001,1,1,2,4,Low
2328,152,1,441.49,1,1,1,3,Low
2329,9,5,4252.36,5,3,2,10,Medium
2330,5,3,2391.06,5,1,1,7,Low
2331,20,7,5341.04,4,4,3,11,Medium
2332,32,4,1972.9,4,2,1,7,Low
2333,93,4,5216.82,2,2,2,6,Low
2334,70,3,3616.74,2,1,1,4,Low
2335,12,7,7350.46,5,4,4,13,High
2336,75,9,10942.55,2,5,5,12,High
2337,173,3,2169.36,1,1,1,3,Low
2338,24,7,7546.18,4,4,4,12,High
2339,26,8,8860.49,4,5,5,14,High
2340,6,9,9442.23,5,5,5,15,High
2341,14,8,11392.11,5,5,5,15,High
2342,66,4,4988.86,2,2,2,6,Low
2343,63,3,4215.4,2,1,2,5,Low
2344,48,6,6947.3,3,4,4,11,Medium
2345,1,5,7439.41,5,3,4,12,High
2346,163,5,6429.33,1,3,3,7,Low
2347,88,9,10730.51,2,5,5,12,High
2348,61,4,2451.77,2,2,1,5,Low
2349,55,5,3608.1400000000003,3,3,1,7,Low
2350,181,6,5770.32,1,4,3,8,Medium
2351,56,8,8325.25,3,5,4,12,High
2352,37,1,1292.84,3,1,1,5,Low
2353,82,10,11013.74,2,5,5,12,High
2354,37,5,4817.55,3,3,2,8,Medium
2355,71,5,5619.5599999999995,2,3,3,8,Medium
2356,147,4,5020.27,1,2,2,5,Low
2357,41,4,5811.12,3,2,3,8,Medium
2358,4,11,8523.43,5,5,4,14,High
2359,83,8,9029.74,2,5,5,12,High
2360,28,6,8601.41,4,4,4,12,High
2361,23,7,7640.51,4,4,4,12,High
2362,46,3,3007.23,3,1,1,5,Low
2363,59,6,5473.37,3,4,3,10,Medium
2364,44,5,8404.81,3,3,4,10,Medium
2365,2,5,5448.58,5,3,3,11,Medium
2366,20,5,5543.95,4,3,3,10,Medium
2367,26,7,9334.85,4,4,5,13,High
2368,75,6,7617.099999999999,2,4,4,10,Medium
2369,2,8,11223.94,5,5,5,15,High
2370,21,3,3107.9700000000003,4,1,1,6,Low
2371,94,5,7720.1,2,3,4,9,Medium
2372,1,8,8067.12,5,5,4,14,High
2373,46,4,4758.4400000000005,3,2,2,7,Low
2374,15,7,7495.68,5,4,4,13,High
2375,44,7,9972.86,3,4,5,12,High
2376,12,4,5599.33,5,2,3,10,Medium
2377,8,5,8081.98,5,3,4,12,High
2378,11,5,5040.639999999999,5,3,2,10,Medium
2379,4,11,13030.07,5,5,5,15,High
2380,43,7,7948.44,3,4,4,11,Medium
2381,30,7,7877.93,4,4,4,12,High
2382,39,7,3369.77,3,4,1,8,Medium
2383,22,9,13104.08,4,5,5,14,High
2384,60,6,5845.17,2,4,3,9,Medium
2385,32,8,7901.9400000000005,4,5,4,13,High
2386,13,7,7710.12,5,4,4,13,High
2387,183,2,591.31,1,1,1,3,Low
2388,114,7,10013.26,1,4,5,10,Medium
2389,9,3,2456.1800000000003,5,1,1,7,Low
2390,70,7,9982.43,2,4,5,11,Medium
2391,13,9,9000.68,5,5,5,15,High
2392,27,5,5215.18,4,3,2,9,Medium
2393,123,2,1228.76,1,1,1,3,Low
2394,91,1,980.37,2,1,1,4,Low
2395,63,1,230.91,2,1,1,4,Low
2396,1,5,5478.09,5,3,3,11,Medium
2397,54,9,10464.01,3,5,5,13,High
2398,114,3,2426.93,1,1,1,3,Low
2399,39,6,6424.44,3,4,3,10,Medium
2400,20,8,10452.28,4,5,5,14,High
2401,22,8,10935.93,4,5,5,14,High
2402,79,3,4490.75,2,1,2,5,Low
2403,151,4,2707.12,1,2,1,4,Low
2404,3,6,9279.27,5,4,5,14,High
